time,open,high,low,close,Volume
1772062560,1.35566,1.35576,1.35564,1.35568,69
1772062740,1.35568,1.35578,1.35566,1.35578,82
1772062920,1.35577,1.3558,1.35565,1.35565,122
1772063100,1.35564,1.35595,1.35564,1.35576,151
1772063280,1.35575,1.35586,1.35574,1.35583,83
1772063460,1.35582,1.35584,1.35574,1.35574,160
1772063640,1.35574,1.35585,1.3557,1.35576,89
1772063820,1.35576,1.35584,1.35572,1.35576,80
1772064000,1.35576,1.35586,1.35556,1.35562,222
1772064180,1.3556,1.35566,1.35546,1.35546,136
1772064360,1.35546,1.35562,1.35541,1.35546,137
1772064540,1.35544,1.35558,1.3554,1.35555,190
1772064720,1.35554,1.35554,1.35535,1.35536,182
1772064900,1.35535,1.35566,1.35535,1.35566,153
1772065080,1.35565,1.35586,1.3556,1.35585,221
1772065260,1.35584,1.35585,1.35555,1.35556,231
1772065440,1.35555,1.35566,1.35555,1.3556,173
1772065620,1.35559,1.35568,1.35558,1.35562,295
1772065800,1.35559,1.35577,1.35537,1.35576,244
1772065980,1.35578,1.35616,1.35576,1.35592,273
1772066160,1.35592,1.35596,1.35585,1.35586,128
1772066340,1.35584,1.35596,1.35584,1.35594,151
1772066520,1.35595,1.35626,1.35592,1.35616,221
1772066700,1.35616,1.35634,1.35612,1.35622,219
1772066880,1.35621,1.35622,1.35584,1.35596,435
1772067060,1.35597,1.35608,1.3559,1.35602,426
1772067240,1.35602,1.35628,1.35585,1.35627,438
1772067420,1.35624,1.35638,1.35609,1.35636,284
1772067600,1.35636,1.3564,1.35623,1.35634,460
1772067780,1.35635,1.35658,1.3563,1.35658,324
1772067960,1.35657,1.35672,1.35655,1.35656,249
1772068140,1.35656,1.35668,1.35645,1.35648,295
1772068320,1.35649,1.3567,1.35648,1.35666,416
1772068500,1.35666,1.3569,1.35664,1.3569,287
1772068680,1.3569,1.35718,1.35685,1.35716,273
1772068860,1.35716,1.35724,1.35694,1.35698,261
1772069040,1.35698,1.35724,1.35684,1.35686,438
1772069220,1.35686,1.35686,1.3566,1.35666,304
1772069400,1.35666,1.3568,1.35647,1.35678,490
1772069580,1.35677,1.35684,1.35656,1.35668,439
1772069760,1.35668,1.35682,1.35656,1.35676,331
1772069940,1.35676,1.35709,1.3566,1.35696,408
1772070120,1.35696,1.35716,1.35686,1.35716,252
1772070300,1.35714,1.35738,1.35708,1.35733,401
1772070480,1.35734,1.35734,1.35708,1.35712,348
1772070660,1.35711,1.35729,1.35706,1.35713,413
1772070840,1.35713,1.35728,1.35708,1.35718,374
1772071020,1.35716,1.3574,1.35716,1.35735,392
1772071200,1.35736,1.35752,1.35696,1.35704,423
1772071380,1.35704,1.35726,1.35696,1.35724,245
1772071560,1.35724,1.35728,1.35712,1.35715,276
1772071740,1.35714,1.35731,1.35714,1.35727,244
1772071920,1.35726,1.35728,1.35696,1.35709,244
1772072100,1.35711,1.3572,1.35703,1.35706,305
1772072280,1.35705,1.35706,1.35674,1.35679,363
1772072460,1.3568,1.35687,1.35664,1.35666,465
1772072640,1.35666,1.35672,1.35654,1.35656,315
1772072820,1.35656,1.35657,1.35627,1.35628,275
1772073000,1.35628,1.35628,1.35614,1.35616,351
1772073180,1.35616,1.3562,1.35606,1.35616,196
1772073360,1.35616,1.35628,1.35609,1.35609,208
1772073540,1.3561,1.3561,1.35569,1.35572,384
1772073720,1.35572,1.35586,1.35558,1.35576,265
1772073900,1.35575,1.3561,1.3557,1.35607,329
1772074080,1.35606,1.35634,1.35598,1.35634,245
1772074260,1.35632,1.35634,1.35622,1.35627,187
1772074440,1.35624,1.35638,1.35617,1.35634,236
1772074620,1.35635,1.35648,1.35623,1.35639,219
1772074800,1.35642,1.35658,1.35636,1.35646,195
1772074980,1.35646,1.35655,1.35642,1.3565,216
1772075160,1.3565,1.35653,1.35632,1.35642,171
1772075340,1.3564,1.35647,1.35625,1.35636,167
1772075520,1.35636,1.35647,1.35634,1.35646,181
1772075700,1.35646,1.35657,1.35636,1.35643,209
1772075880,1.35646,1.3565,1.35634,1.35634,196
1772076060,1.35635,1.3564,1.35618,1.35626,171
1772076240,1.35625,1.35626,1.35614,1.35626,132
1772076420,1.35626,1.35632,1.35618,1.35624,241
1772076600,1.35624,1.35638,1.35624,1.35632,225
1772076780,1.35634,1.3564,1.35634,1.35636,152
1772076960,1.35636,1.35636,1.35604,1.35606,140
1772077140,1.35605,1.35606,1.35586,1.35596,217
1772077320,1.35596,1.35596,1.35586,1.35588,168
1772077500,1.35588,1.35588,1.35577,1.35577,234
1772077680,1.35578,1.35584,1.35566,1.35568,253
1772077860,1.35568,1.35584,1.35566,1.35572,174
1772078040,1.35571,1.35582,1.35566,1.35575,184
1772078220,1.35574,1.35579,1.35558,1.35559,186
1772078400,1.35559,1.35566,1.35555,1.3556,216
1772078580,1.3556,1.35568,1.35542,1.35546,143
1772078760,1.35546,1.35568,1.35544,1.35561,244
1772078940,1.35562,1.35562,1.35526,1.35529,214
1772079120,1.35528,1.35536,1.35518,1.35528,194
1772079300,1.35528,1.35528,1.35506,1.35528,199
1772079480,1.35526,1.35529,1.35506,1.35514,177
1772079660,1.35516,1.35529,1.35508,1.35522,269
1772079840,1.35522,1.35533,1.35516,1.35518,200
1772080020,1.35518,1.3552,1.35504,1.35508,136
1772080200,1.35508,1.35555,1.35497,1.35546,334
1772080380,1.35546,1.3556,1.35541,1.35554,210
1772080560,1.35555,1.35562,1.3554,1.35548,139
1772080740,1.35547,1.35558,1.35539,1.35558,135
1772080920,1.35556,1.35562,1.35553,1.35558,111
1772081100,1.35558,1.35566,1.35545,1.35566,163
1772081280,1.35565,1.35574,1.35564,1.35566,244
1772081460,1.35567,1.35567,1.35554,1.35562,127
1772081640,1.35562,1.35587,1.35556,1.35556,203
1772081820,1.35556,1.35589,1.35556,1.35582,261
1772082000,1.35582,1.35592,1.35564,1.35565,257
1772082180,1.35562,1.35566,1.35554,1.35558,236
1772082360,1.35558,1.35584,1.3555,1.35578,206
1772082540,1.35576,1.35576,1.35556,1.35563,197
1772082720,1.35564,1.35567,1.35555,1.35556,208
1772082900,1.35557,1.35596,1.35556,1.35594,195
1772083080,1.35594,1.35598,1.35583,1.35585,171
1772083260,1.35584,1.35584,1.35555,1.35568,287
1772083440,1.3557,1.35594,1.3557,1.35576,137
1772083620,1.35575,1.35592,1.35572,1.35576,189
1772083800,1.35578,1.35586,1.35558,1.35566,307
1772083980,1.35566,1.35574,1.3556,1.35566,204
1772084160,1.35568,1.35568,1.3554,1.35552,252
1772084340,1.3555,1.35587,1.3555,1.35572,219
1772084520,1.35572,1.35589,1.35571,1.35589,162
1772084700,1.35588,1.35593,1.35575,1.35583,305
1772084880,1.35584,1.35602,1.35582,1.35587,312
1772085060,1.35586,1.35626,1.35581,1.35586,534
1772085240,1.35588,1.35618,1.35588,1.35616,349
1772085420,1.35617,1.35623,1.3558,1.35607,508
1772085600,1.35608,1.3562,1.35592,1.35596,350
1772085780,1.35595,1.35596,1.35567,1.35573,282
1772085960,1.35569,1.356,1.35568,1.35586,290
1772086140,1.35588,1.356,1.35582,1.35594,205
1772086320,1.35593,1.3561,1.35585,1.35607,231
1772086500,1.35606,1.35626,1.35586,1.35586,232
1772086680,1.35586,1.35586,1.35545,1.35567,390
1772086860,1.35568,1.35568,1.35538,1.35558,230
1772087040,1.35558,1.3556,1.35532,1.35536,177
1772087220,1.35536,1.35538,1.35524,1.35528,248
1772087400,1.35528,1.35567,1.35528,1.35545,418
1772087580,1.35544,1.35578,1.35542,1.35575,339
1772087760,1.35576,1.35578,1.35555,1.35568,302
1772087940,1.35568,1.35604,1.35567,1.35602,220
1772088120,1.35602,1.3561,1.35586,1.35606,179
1772088300,1.35608,1.35616,1.3559,1.35594,195
1772088480,1.35596,1.35616,1.35584,1.35615,235
1772088660,1.35616,1.35616,1.35576,1.35581,300
1772088840,1.35582,1.35584,1.35554,1.35555,270
1772089020,1.35558,1.35559,1.3555,1.35556,233
1772089200,1.35558,1.35568,1.35496,1.35498,412
1772089380,1.35499,1.35504,1.35485,1.35495,405
1772089560,1.35496,1.35496,1.35476,1.35484,414
1772089740,1.35482,1.35514,1.35479,1.35511,430
1772089920,1.35512,1.3552,1.35492,1.35497,287
1772090100,1.35496,1.35528,1.35472,1.35526,523
1772090280,1.35528,1.35554,1.35508,1.35508,538
1772090460,1.35508,1.35538,1.35498,1.35521,460
1772090640,1.35524,1.35535,1.35474,1.35489,474
1772090820,1.35488,1.35507,1.35478,1.35486,379
1772091000,1.35486,1.35491,1.35474,1.35487,449
1772091180,1.35485,1.35508,1.3548,1.35484,355
1772091360,1.35485,1.35486,1.35466,1.35468,254
1772091540,1.35468,1.35499,1.35464,1.35498,292
1772091720,1.35498,1.35508,1.35495,1.35498,398
1772091900,1.35499,1.355,1.35472,1.35484,385
1772092080,1.35486,1.35496,1.35465,1.35466,394
1772092260,1.35466,1.35478,1.35442,1.35474,379
1772092440,1.35474,1.35485,1.35462,1.35474,450
1772092620,1.35474,1.35493,1.35462,1.35463,506
1772092800,1.35464,1.35474,1.35406,1.35416,1040
1772092980,1.35416,1.35418,1.35343,1.35365,881
1772093160,1.35364,1.35372,1.35323,1.35334,491
1772093340,1.35334,1.35356,1.35316,1.35317,588
1772093520,1.35316,1.35336,1.35312,1.35324,539
1772093700,1.35325,1.35351,1.35314,1.35318,462
1772093880,1.35318,1.35322,1.35297,1.35309,567
1772094060,1.35308,1.35325,1.35268,1.35276,605
1772094240,1.35276,1.35288,1.35239,1.35249,381
1772094420,1.35248,1.35276,1.35234,1.35276,413
1772094600,1.35276,1.35314,1.35256,1.35278,475
1772094780,1.3528,1.35298,1.35272,1.35296,464
1772094960,1.35294,1.35296,1.35235,1.35254,468
1772095140,1.35252,1.35255,1.35204,1.35234,465
1772095320,1.35236,1.35255,1.3523,1.3524,289
1772095500,1.35239,1.35258,1.35221,1.35236,407
1772095680,1.35236,1.35266,1.35236,1.3524,255
1772095860,1.35246,1.35258,1.3523,1.35248,279
1772096040,1.35248,1.3525,1.35231,1.35249,346
1772096220,1.35248,1.35269,1.35234,1.35236,507
1772096400,1.35236,1.35275,1.35232,1.35246,512
1772096580,1.35246,1.35248,1.35226,1.35226,397
1772096760,1.35226,1.35248,1.35207,1.35246,364
1772096940,1.35246,1.3527,1.35227,1.35268,334
1772097120,1.35268,1.35276,1.35232,1.35242,484
1772097300,1.35243,1.35262,1.35211,1.35211,443
1772097480,1.35212,1.35219,1.35193,1.35196,299
1772097660,1.35196,1.3523,1.35196,1.3523,427
1772097840,1.35232,1.35267,1.3523,1.35256,452
1772098020,1.35258,1.35276,1.35246,1.35257,348
1772098200,1.35256,1.35278,1.35236,1.35266,399
1772098380,1.35266,1.35284,1.35263,1.35282,330
1772098560,1.35283,1.35297,1.35268,1.35294,331
1772098740,1.35294,1.35328,1.35292,1.35327,286
1772098920,1.35328,1.35338,1.35284,1.35288,544
1772099100,1.35288,1.35318,1.35282,1.35283,428
1772099280,1.35284,1.35307,1.35277,1.35299,422
1772099460,1.35298,1.35301,1.35276,1.35287,239
1772099640,1.35286,1.35286,1.35273,1.35279,221
1772099820,1.3528,1.35288,1.35274,1.35276,245
1772100000,1.35276,1.35281,1.35256,1.35268,222
1772100180,1.35268,1.35278,1.3526,1.3526,285
1772100360,1.35262,1.35269,1.35246,1.35246,331
1772100540,1.35246,1.35268,1.35238,1.35258,379
1772100720,1.35258,1.35274,1.35256,1.35267,270
1772100900,1.35268,1.3529,1.35262,1.35263,249
1772101080,1.35264,1.35264,1.35248,1.35256,340
1772101260,1.35256,1.35288,1.35256,1.35278,260
1772101440,1.35278,1.35306,1.35278,1.35304,276
1772101620,1.35304,1.35311,1.35286,1.35294,282
1772101800,1.35292,1.35296,1.35266,1.35278,397
1772101980,1.35278,1.35298,1.3526,1.35298,197
1772102160,1.35297,1.3533,1.35292,1.3533,234
1772102340,1.3533,1.3535,1.35318,1.35338,438
1772102520,1.35336,1.35338,1.35316,1.3532,324
1772102700,1.35321,1.35346,1.35316,1.35322,412
1772102880,1.35322,1.35329,1.35313,1.35316,332
1772103060,1.35314,1.35344,1.35314,1.35338,166
1772103240,1.35338,1.3536,1.35336,1.35351,227
1772103420,1.35353,1.35358,1.35339,1.35354,240
1772103600,1.35356,1.35387,1.3535,1.35366,399
1772103780,1.35366,1.35394,1.35364,1.35386,389
1772103960,1.35385,1.35428,1.35384,1.35426,450
1772104140,1.35427,1.35427,1.35397,1.35408,452
1772104320,1.35406,1.3542,1.35404,1.35405,203
1772104500,1.35406,1.35446,1.35406,1.35442,317
1772104680,1.35444,1.35452,1.35407,1.3541,309
1772104860,1.3541,1.35418,1.35405,1.35416,299
1772105040,1.35416,1.3542,1.35408,1.35408,226
1772105220,1.35408,1.35418,1.35397,1.35407,262
1772105400,1.35406,1.35406,1.3539,1.35391,256
1772105580,1.35388,1.35405,1.35384,1.35392,162
1772105760,1.35392,1.35399,1.35367,1.3539,251
1772105940,1.35391,1.35406,1.35376,1.35376,295
1772106120,1.35378,1.35388,1.35372,1.35374,161
1772106300,1.35374,1.35406,1.35364,1.35396,291
1772106480,1.35396,1.35396,1.35376,1.35385,245
1772106660,1.35384,1.35384,1.35344,1.35348,317
1772106840,1.35351,1.35358,1.35306,1.35316,400
1772107020,1.35316,1.35331,1.35288,1.35291,407
1772107200,1.35292,1.35314,1.35281,1.35294,518
1772107380,1.35296,1.35306,1.35284,1.35286,241
1772107560,1.35285,1.35324,1.3528,1.35318,261
1772107740,1.35316,1.3534,1.35304,1.35328,335
1772107920,1.35326,1.35368,1.35314,1.35368,218
1772108100,1.35368,1.3541,1.35366,1.35397,400
1772108280,1.35396,1.3541,1.35376,1.35384,414
1772108460,1.35384,1.3539,1.35376,1.35386,295
1772108640,1.35386,1.35396,1.35376,1.35386,310
1772108820,1.35387,1.35398,1.35387,1.35395,234
1772109000,1.35396,1.35421,1.35394,1.35407,262
1772109180,1.35406,1.35408,1.3538,1.35396,272
1772109360,1.35396,1.35396,1.35365,1.35384,438
1772109540,1.35384,1.35416,1.35383,1.35412,393
1772109720,1.35414,1.35414,1.35394,1.35408,204
1772109900,1.35409,1.35412,1.3537,1.35395,417
1772110080,1.35394,1.35418,1.35385,1.35396,358
1772110260,1.35396,1.35434,1.35395,1.35419,280
1772110440,1.35417,1.35496,1.35417,1.3549,395
1772110620,1.35487,1.35504,1.3548,1.35488,545
1772110800,1.35486,1.35492,1.35446,1.35466,891
1772110980,1.35466,1.35479,1.35457,1.35477,617
1772111160,1.35476,1.35493,1.35454,1.35488,578
1772111340,1.35487,1.35544,1.35485,1.35541,535
1772111520,1.3554,1.3555,1.35504,1.3552,580
1772111700,1.35519,1.35556,1.35516,1.35539,460
1772111880,1.35538,1.35558,1.35535,1.35554,363
1772112060,1.35552,1.35568,1.35538,1.35541,258
1772112240,1.35542,1.35554,1.3553,1.35536,228
1772112420,1.35536,1.35538,1.35512,1.35522,306
1772112600,1.35515,1.35525,1.35476,1.35484,393
1772112780,1.35486,1.35498,1.35456,1.35478,548
1772112960,1.35477,1.35488,1.35464,1.35474,601
1772113140,1.35475,1.35489,1.35415,1.35415,507
1772113320,1.35416,1.35424,1.35378,1.35394,609
1772113500,1.35394,1.35438,1.35394,1.35431,541
1772113680,1.35432,1.35443,1.35415,1.35435,443
1772113860,1.35434,1.35436,1.35396,1.35396,612
1772114040,1.35397,1.35438,1.3538,1.35384,603
1772114220,1.35384,1.35388,1.35352,1.35368,628
1772114400,1.35366,1.35386,1.35342,1.35383,866
1772114580,1.35383,1.35383,1.35338,1.35356,661
1772114760,1.35356,1.35362,1.35334,1.35358,422
1772114940,1.35358,1.35421,1.35356,1.35421,466
1772115120,1.3542,1.3544,1.35406,1.35428,579
1772115300,1.35426,1.3543,1.35394,1.35406,576
1772115480,1.35406,1.35438,1.35405,1.35437,363
1772115660,1.35437,1.35458,1.3542,1.35422,495
1772115840,1.35424,1.35437,1.35388,1.3539,512
1772116020,1.3539,1.35457,1.35386,1.3544,558
1772116200,1.35441,1.35476,1.35414,1.3546,1211
1772116380,1.35457,1.35498,1.35456,1.35494,912
1772116560,1.35493,1.35504,1.35446,1.35452,860
1772116740,1.35452,1.35479,1.35436,1.35479,846
1772116920,1.35478,1.35509,1.3547,1.35478,788
1772117100,1.3548,1.35508,1.35466,1.35475,558
1772117280,1.35474,1.35504,1.35458,1.35468,660
1772117460,1.35468,1.35506,1.35458,1.35496,679
1772117640,1.35496,1.35542,1.35472,1.35515,985
1772117820,1.35514,1.35514,1.35448,1.3546,872
1772118000,1.35435,1.3544,1.35383,1.3544,874
1772118180,1.35439,1.35458,1.35432,1.35451,904
1772118360,1.35452,1.3547,1.35422,1.35446,732
1772118540,1.35447,1.35478,1.35447,1.3546,827
1772118720,1.35462,1.35462,1.35396,1.35397,855
1772118900,1.35398,1.35398,1.35331,1.35336,366
1772119080,1.35258,1.35297,1.35234,1.3525,995
1772119260,1.35252,1.35254,1.35166,1.35166,802
1772119440,1.35168,1.35176,1.35064,1.35092,1514
1772119620,1.35094,1.3511,1.35,1.35074,1448
1772119800,1.35072,1.35078,1.34975,1.3502,1458
1772119980,1.3502,1.35068,1.35012,1.35052,1208
1772120160,1.35051,1.35112,1.35036,1.3511,1092
1772120340,1.35108,1.35203,1.35098,1.35148,1200
1772120520,1.3515,1.35218,1.35148,1.3521,1051
1772120700,1.3521,1.35247,1.35176,1.35188,1044
1772120880,1.35186,1.35212,1.35146,1.35176,941
1772121060,1.35174,1.35186,1.35109,1.35132,1055
1772121240,1.35134,1.35168,1.35107,1.35166,991
1772121420,1.35166,1.3518,1.35109,1.35145,1025
1772121600,1.35146,1.35156,1.35093,1.35093,926
1772121780,1.35093,1.35112,1.3504,1.35056,839
1772121960,1.35057,1.35065,1.35016,1.35032,772
1772122140,1.35035,1.3505,1.35014,1.35048,526
1772122320,1.3505,1.3506,1.35023,1.35038,640
1772122500,1.3504,1.35058,1.35028,1.3503,559
1772122680,1.35028,1.35082,1.35028,1.35062,560
1772122860,1.35062,1.35117,1.3506,1.35108,741
1772123040,1.35108,1.35138,1.35107,1.35138,555
1772123220,1.35136,1.35136,1.35106,1.35114,457
1772123400,1.35113,1.35127,1.35092,1.35094,419
1772123580,1.35097,1.35122,1.35074,1.35074,479
1772123760,1.35073,1.35104,1.35006,1.35028,558
1772123940,1.35029,1.35049,1.35005,1.35048,446
1772124120,1.35048,1.35068,1.35006,1.35006,490
1772124300,1.35006,1.35006,1.34965,1.34969,479
1772124480,1.3497,1.35003,1.34969,1.34978,595
1772124660,1.34977,1.34988,1.34969,1.34976,366
1772124840,1.34976,1.34999,1.34974,1.34976,318
1772125020,1.34976,1.35026,1.34968,1.35026,379
1772125200,1.3503,1.35038,1.3501,1.35016,567
1772125380,1.35018,1.3502,1.34996,1.35012,393
1772125560,1.35012,1.35021,1.34965,1.34966,456
1772125740,1.34967,1.34991,1.34965,1.34972,327
1772125920,1.34973,1.34973,1.34934,1.34938,430
1772126100,1.34946,1.3495,1.34885,1.34886,351
1772126280,1.34887,1.34888,1.34796,1.34816,583
1772126460,1.34814,1.34816,1.34772,1.34774,425
1772126640,1.34774,1.34792,1.34743,1.34746,471
1772126820,1.34746,1.34755,1.34712,1.34714,484
1772127000,1.34714,1.34725,1.34664,1.34678,860
1772127180,1.34679,1.34719,1.34666,1.34708,749
1772127360,1.34708,1.34726,1.34664,1.34664,480
1772127540,1.34664,1.34689,1.34663,1.34685,340
1772127720,1.34686,1.34686,1.34664,1.34676,359
1772127900,1.34675,1.34676,1.34568,1.3458,561
1772128080,1.3458,1.34583,1.34495,1.34537,987
1772128260,1.3454,1.34574,1.34528,1.34556,599
1772128440,1.34556,1.34574,1.3453,1.34544,427
1772128620,1.34546,1.34548,1.34492,1.3451,439
1772128800,1.3451,1.34524,1.34454,1.34489,614
1772128980,1.3449,1.34501,1.34466,1.34497,533
1772129160,1.34496,1.34508,1.34465,1.34477,640
1772129340,1.34478,1.34538,1.3447,1.34529,418
1772129520,1.3453,1.3456,1.34522,1.34536,469
1772129700,1.34536,1.34545,1.345,1.34528,320
1772129880,1.34528,1.34528,1.34508,1.34518,267
1772130060,1.34518,1.34531,1.34494,1.34526,347
1772130240,1.34526,1.34549,1.34526,1.34538,337
1772130420,1.34538,1.34576,1.34538,1.34554,346
1772130600,1.34555,1.34556,1.34488,1.345,448
1772130780,1.34502,1.34618,1.34502,1.34588,951
1772130960,1.34589,1.34628,1.34584,1.34623,686
1772131140,1.34622,1.34679,1.34622,1.34678,689
1772131320,1.34678,1.34698,1.3463,1.34631,493
1772131500,1.3463,1.34659,1.34598,1.34604,603
1772131680,1.34605,1.34622,1.34579,1.34606,382
1772131860,1.34608,1.34638,1.34598,1.34631,397
1772132040,1.34629,1.34657,1.34624,1.3464,351
1772132220,1.34639,1.34658,1.34633,1.34658,382
1772132400,1.3466,1.34708,1.34628,1.34688,758
1772132580,1.34687,1.34712,1.34687,1.34711,660
1772132760,1.3471,1.34712,1.34684,1.3471,400
1772132940,1.34708,1.34741,1.34705,1.3474,324
1772133120,1.3474,1.34742,1.34712,1.34728,286
1772133300,1.34728,1.3475,1.34716,1.34738,348
1772133480,1.3474,1.34765,1.34728,1.34758,316
1772133660,1.34758,1.3479,1.34758,1.34774,268
1772133840,1.34774,1.34781,1.34755,1.34767,320
1772134020,1.34768,1.3479,1.34766,1.3479,359
1772134200,1.34791,1.34816,1.34764,1.34809,367
1772134380,1.34808,1.34826,1.34808,1.34824,194
1772134560,1.34824,1.34836,1.34812,1.3483,243
1772134740,1.3483,1.3483,1.34808,1.34818,216
1772134920,1.34819,1.34828,1.34797,1.34828,187
1772135100,1.3483,1.34864,1.3483,1.34864,254
1772135280,1.34864,1.34868,1.34852,1.34856,306
1772135460,1.34856,1.3488,1.34856,1.34876,157
1772135640,1.34876,1.34883,1.34863,1.34868,242
1772135820,1.3487,1.34898,1.34868,1.34874,327
1772136000,1.34874,1.3489,1.34874,1.34883,158
1772136180,1.34882,1.34892,1.34862,1.34888,233
1772136360,1.34887,1.349,1.34879,1.34879,200
1772136540,1.34878,1.34896,1.3487,1.34893,239
1772136720,1.34895,1.34898,1.34863,1.34865,111
1772136900,1.34866,1.34875,1.34857,1.34865,150
1772137080,1.34866,1.34882,1.34856,1.34876,171
1772137260,1.34877,1.34891,1.34876,1.34886,142
1772137440,1.34884,1.3489,1.34874,1.34876,115
1772137620,1.34881,1.34887,1.34879,1.34885,117
1772137800,1.34886,1.34905,1.34886,1.34894,91
1772137980,1.34895,1.34904,1.34888,1.349,117
1772138160,1.34899,1.34903,1.34887,1.34894,142
1772138340,1.34896,1.34906,1.34896,1.34898,78
1772138520,1.349,1.3493,1.349,1.34918,172
1772138700,1.34918,1.34928,1.349,1.34916,202
1772138880,1.34915,1.34916,1.34895,1.34904,179
1772139060,1.34904,1.34916,1.34896,1.349,270
1772139240,1.349,1.34916,1.34895,1.34898,321
1772139420,1.34898,1.34927,1.34898,1.34916,330
1772139600,1.34918,1.34933,1.34904,1.34924,295
1772139780,1.34924,1.34925,1.34909,1.34916,179
1772139960,1.34917,1.34924,1.34914,1.34915,46
1772140140,1.34916,1.3492,1.34896,1.34901,81
1772140320,1.349,1.3491,1.34896,1.34906,105
1772140500,1.34906,1.34912,1.34882,1.34882,105
1772140680,1.34883,1.34884,1.34874,1.34876,101
1772140860,1.34876,1.34878,1.34864,1.34864,69
1772141040,1.34864,1.34874,1.34863,1.34874,111
1772141220,1.34873,1.34875,1.34863,1.34874,56
1772141400,1.34875,1.34876,1.34874,1.34875,36
1772141580,1.34876,1.34879,1.34866,1.34867,103
1772141760,1.34866,1.34873,1.34852,1.34853,74
1772141940,1.34854,1.34858,1.34843,1.34844,66
1772142120,1.34845,1.34846,1.34824,1.34826,126
1772142300,1.34827,1.34828,1.34806,1.34816,136
1772142480,1.34818,1.34831,1.34816,1.34825,190
1772142660,1.34824,1.34856,1.34824,1.34855,120
1772142840,1.34854,1.34856,1.34841,1.34841,238
1772143020,1.34842,1.3485,1.34829,1.34836,298
1772143380,1.34837,1.34838,1.3483,1.3483,8
1772143560,1.34834,1.34836,1.3483,1.3483,6
1772143740,1.34834,1.34834,1.3483,1.34834,6
1772143920,1.3483,1.34836,1.3483,1.34834,6
1772144100,1.34834,1.34866,1.34826,1.34846,50
1772144280,1.34831,1.34853,1.3483,1.34848,40
1772144460,1.34846,1.34852,1.34828,1.34832,60
1772144640,1.34832,1.34858,1.34828,1.34836,74
1772144820,1.34834,1.34852,1.34822,1.34831,46
1772145000,1.34834,1.34881,1.34831,1.34854,56
1772145180,1.34853,1.34853,1.3481,1.34828,120
1772145360,1.34827,1.34847,1.34809,1.34832,112
1772145540,1.34832,1.34832,1.34808,1.34811,271
1772145720,1.34812,1.34812,1.34796,1.34804,58
1772145900,1.348,1.34808,1.348,1.34804,46
1772146080,1.34805,1.34823,1.34804,1.34814,99
1772146260,1.34812,1.34818,1.34808,1.34817,98
1772146440,1.34802,1.3483,1.34802,1.3483,155
1772146620,1.3482,1.34834,1.34816,1.3482,121
1772146800,1.34812,1.34826,1.34803,1.34813,98
1772146980,1.34816,1.34818,1.34808,1.34814,37
1772147160,1.34812,1.34818,1.34802,1.34818,53
1772147340,1.3482,1.34843,1.34814,1.34841,76
1772147520,1.34843,1.3485,1.34836,1.3484,61
1772147700,1.34843,1.34858,1.34843,1.34858,98
1772147880,1.3486,1.3486,1.34844,1.34852,104
1772148060,1.34853,1.34853,1.34846,1.34846,49
1772148240,1.34846,1.34856,1.34842,1.34854,44
1772148420,1.34856,1.34857,1.34854,1.34856,13
1772148600,1.34859,1.34876,1.34859,1.34868,125
1772148780,1.34868,1.3488,1.34868,1.34876,55
1772148960,1.34877,1.34888,1.34868,1.34886,85
1772149140,1.34886,1.34889,1.34886,1.34888,56
1772149320,1.34888,1.34896,1.34886,1.34887,66
1772149500,1.34886,1.34906,1.3488,1.34896,127
1772149680,1.34896,1.34896,1.34875,1.34886,106
1772149860,1.34884,1.34887,1.34882,1.34885,38
1772150040,1.34884,1.34908,1.34884,1.34907,91
1772150220,1.34906,1.34914,1.34903,1.34913,86
1772150400,1.34914,1.34926,1.34882,1.34895,290
1772150580,1.34894,1.349,1.3488,1.34898,248
1772150760,1.34896,1.34899,1.34881,1.34884,190
1772150940,1.34884,1.34899,1.34882,1.34889,93
1772151120,1.3489,1.34912,1.34889,1.34904,137
1772151300,1.34906,1.34914,1.34898,1.34912,128
1772151480,1.34911,1.34924,1.34908,1.34922,130
1772151660,1.34924,1.34936,1.34924,1.34924,126
1772151840,1.34926,1.34936,1.34918,1.34919,72
1772152020,1.3492,1.34926,1.34918,1.34923,116
1772152200,1.34926,1.34932,1.34914,1.34915,135
1772152380,1.34914,1.34914,1.3486,1.34886,440
1772152560,1.34886,1.34888,1.34846,1.34847,405
1772152740,1.34848,1.34896,1.34847,1.34895,247
1772152920,1.34897,1.34897,1.34856,1.34858,260
1772153100,1.34856,1.34867,1.34842,1.34857,408
1772153280,1.34856,1.34864,1.34842,1.34844,256
1772153460,1.34846,1.3485,1.34826,1.34836,283
1772153640,1.34838,1.34884,1.34825,1.34881,532
1772153820,1.3488,1.34906,1.34856,1.3486,407
1772154000,1.3486,1.34894,1.34854,1.34883,813
1772154180,1.34884,1.34928,1.34874,1.34925,511
1772154360,1.34926,1.34935,1.34884,1.34892,493
1772154540,1.34888,1.34908,1.34876,1.34898,531
1772154720,1.34897,1.34912,1.34896,1.34908,244
1772154900,1.34908,1.34921,1.34876,1.34897,600
1772155080,1.34896,1.34905,1.34856,1.34856,564
1772155260,1.34858,1.34868,1.34842,1.34843,459
1772155440,1.34842,1.34864,1.34836,1.34857,450
1772155620,1.34856,1.34867,1.34849,1.34849,491
1772155800,1.3485,1.34868,1.34838,1.34866,597
